adId,Title,Price,Description,Location,URL,Type,days_since,Parking,Lease_term,moving_date,pets_allowed_apt,size (sq.ft.),furnished_apt,AC,apt_size,Title_length,postal_code,longitude,latitude,District,desc_len
1569824291,1 1/2  2 1/2  3 1/2  appartement a loue ndg/notre-dame de grace/cote st-luc,820,"""appartements 1 2 3 a louer au coeur de ndginclus: chauffage, eau chaude, cuisiniere, frigo et remise.1 1/2 a partir de 820$ par mois2 1/2 a partir de 910$ par mois3 1/2 a partir de 980$ par moisimmeuble tres calme en beton situe pres de toutes les commodites, ecoles, universite, autobus 138 sur la rue notre dame de grace et la 24 sur la rue sherbrooke.pres du metro vendome (nouvel hopital cusm), et atwater, cegep marianapolis et campus loyola de luniversite concordia.tres grand appartement avec plafond de 9 et beaucoup de fenestration.le prix de location inclus le chauffage, la cuisiniere et le refrigerateur.plancher de bois franc. possibilite dappartement avec cuisine et salle de bain renove.terrasse sur toit pour profiter des joies de lete. chute a dechets sur tous les etages, salle de lavage sur 3 etages, stationnements interieurs disponibles ($).service de conciergerie 24/24 et 7/7, intercom et ascenseur.pas danimauxle longpre6201 sherbrooke ouest , ndg h4b 1m5telephone: (514) 487-6078 ou cellulaire: (438) 499-6078courriel: 6201@gestionsib.com ou sylviep@gestionsib.com------------------------------------------------------------apartments for rent 1 2 3 in the heart of ndgincluded: heating, hot water, stove and fridge!1 1/2 starting at 820$ a month2 1/2 starting at 910$ a month3 1/2 starting at 980$ a monthconcrete building near all facilities, schools, university, bus 138 on notre-dame-de-grace and the bus 24 on sherbrooke street.near vendome metro (new hospital cusm), atwater, marianapolis college and loyola campus of concordia university.very large apartments with 9 ceiling and lots of windows.heating, refrigerator and stove are included in the rental price.hardwood floors. renovated kitchen and bathroom apartments available.roof terrace to enjoy a great summer! garbage chute on all floors, laundry room on 3 floors, interior parking available ($).janitor services 24 hours/7 days, intercom and elevator.no petsle longpre6201 sherbrooke ouest , ndg h4b 1m5telephone: (514) 487-6078 or cellphone: (438) 499-6078email: 6201@gestionsib.com or sylviep@gestionsib.com""","6201 SHERBROOKE OUEST, NOTRE-DAME-DE-GRÂCE, QC, H4B 1M5",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/tres-grand-4-1-2-a-louer/1569824291,apartment,1,0.0, '1 an',july,0.0,900.0,0,0.0,na,63,H4B 1M5,-73.636,45.4681,Notre-Dame-de-Grâce Southwest,2135
1569816014,appartement 4 1/2 a louer plateau mont-royal tout inclus balcon,1490,"""appartements 4 1/2 a louer au plein coeur du plateau mont-royaltout inclus: chauffage, eau chaude, electricite, air climatise, cuisiniere, frigo et remise.- lappartement est entierement renove.- acces direct au metro sherbrooke.- a quelques minutes de marche de la rue st-denis.- chauffage/electricite/poele/frigo et air climatise central inclus!- vue epoustouflante du balcon surtout pendant les feux dartifices- piscine interieure avec sauna- salle avec laveuse/secheuse- service de conciergerie 24/7- stationnement interieure disponible pour vehiculeune verification de credit sera faiteappeler au 514-281-1551 pour avoir plus dinformationpas danimauxla place du cercle3555, berri st., suite 100, montreal h2l 4g4telephone: 514-281-1551email: 3555@gestionsib.com-----------------------------------------------beautiful apartment 4 1/2 located in the heart of downtown montreal (plateau)all included: heating, hot water, electricity, air conditioning, stove and fridge!- the apartments have been fully renovated- fridge/stove/electricity/heating and central air conditioning included!- gorgeous view from the balcony especially during the fireworks at night.- indoor pool with sauna.- laundry room (washer and dryers)- 24/7 concierge service-indoor parking available for cars- enjoy the restaurants, coffee, many shops, festivals and living in a quiet and safe environment.credit verification is mandatoryfor more information, or for a visit, please contact (514) 281-1551no petsla place du cercle3555, berri st., suite 100, montreal h2l 4g4telephone:514-281-1551email: 3555@gestionsib.com""","3555, RUE BERRI, MONTREAL, QC, H2L 4G4",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/loft-studio-renove-pour-le-1-er-juillet-station-joliette/1569816014,apartment,1,0.0, '1 an',july,0.0,,0,0.0,4 1/2,63,H2L 4G4,-73.5744,45.5252,Centre-Sud South,1613
1569824082,tres grand 4 1/2 a louer,1000,"tres grand 4 1/2 a louer propre, coin tranquille, grandes chambres a coucher, grande cuisine, grand salon, ceramique et bois franc, salle de lavage au sous-sol, a 2 minutes de metro honore-beaugrand. references et enquete de credit demandees. appelez au 514-833-6299.","3380 RUE LIÉBERT, MONTRÉAL, QC H1L 5S4, CANADA",https://www.kijiji.ca/v-chambres-a-louer-colocataire/ville-de-montreal/rooms-for-rent/1569824082,Room,1,,,na,0.0,,0,0.0,4 1/2,24,H1L 5S4,-73.5362,45.5943,Mercier North,278
1569824064,*loft - studio renove pour le 1 er juillet - station joliette,640,"""disponible 1er juillethochelaga-maisonneuve | renove | proximite du metro pie-ix | english will followmagnifique immeuble de 14 logements en plein coeur de hochelaga-maisonneuve. lunite comprends un espace chambre-salon a aire ouverte, une salle de bain avec douche en ceramique ainsi quune cuisinette. fraichement renove. vous disposerai dune buanderie dans limmeuble. loft pour une personne vivant seul.tres bien situe dans un quartier tranquille et securitaire a proximite de tous les services et commodites.impeccable, a voir absolument ! nous recherchons des personnes respectueuses.adresse :2445 av. de la salle, h1v 2l2dimension :loftetage :1er et 2e etage (personne au dessus)prix mensuel :640$ / moisdisponibilite :1er juilletconditions :non-fumeuranimaux : sous approbation du proprietaireenquete de credit + references obligatoiresparticularites uniques :voisinage calme et respectueuxsalle de bain complete avec douche en ceramiquetres lumineuxbalconfraichement renovea proximite :tout pres des lignes de metro :verte station verdunstation bixiparcsrestaurantscafesepiceriesdepanneursecolesinclusion :buanderieexclusion :meubleschauffageelectriiciteeau-chaudeelectromenagerscontactez-nous directement, il nous fera un plaisir de vous accompagner dans vos recherches ou de repondre a vos questions !5148251702***********************english********************available july 1sthochelaga-maisonneuve | renovated | near the metro pie-ix | english will followbeautiful building of 14 units in the heart of hochelaga-maisonneuve. the unit includes an open-plan living-room area, a bathroom with ceramic shower and a kitchenette. freshly renovated. you will have a laundry room in the building. loft for a person living alone.great location in a quiet and safe neighborhood close to all services and amenities.impeccable, to see absolutely! we are looking for respectful people.* the photos represent a similar unit in the same building. the apartment is currently under renovation.address :2445 de la salle avenue, h1v 2l2dimension :loftfloor:1st and 2nd floor (person above)monthly price:$ 640 / monthavailability:1st of julyconditions:non-smokingpets: under the approval of the ownercredit inquiry + mandatory referencesunique features:quiet and respectful neighborhoodfull bathroom with ceramic showervery brightbalconyfreshly renovatednear :very close to metro lines: verdun green stationbixi stationparksrestaurantscafesgrocery storesconvenienceschoolsinclusion :utility roomexclusion:furnitureheatingelectricitehot waterappliancescontact us directly, it will be a pleasure to accompany you in your research or to answer your questions!5148251702""","2445 AVENUE DE LA SALLE, MONTREAL, QC, H1V 1B9",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/6-1-2-verdun-crawford-park-july-1st-5-1-2-plus-dinning-room/1569824064,apartment,1,0.0, '1 an',july,0.0,1200.0,0,0.0,studio,61,H1V 1B9,-73.551,45.5702,Maisonneuve,2707
1569824049,rooms for rent,500,"150 square feet room for rent. electricity and internet included. close to all amenities like iga, macdonld, subways, tim horton, gym, swimming pool, library, metro frontenac two minutes walk to everything above. call fore more info. if busy due to high volume, please recall few minutes after.","H2K2Z9, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-1-1-2-juillet-ahuntsic-3-ieme-etage-avec-balcon/1569824049,apartment,1,0.0, '1 an',july,0.0,350.0,0,0.0,na,14,H2K2Z9,-73.5672,45.53,Centre-Sud North,294
1569823941,"6 1/2 verdun crawford park, july 1st (5 1/2 plus dinning room)",1495,"hi, bonjour,\nwe have a large 6 1/2 (6-1/2, 3 closed bedrooms + large living room + dinning room + kitchen + bathroom) for rent from july 1st 2021. located at 2nd floor, 1197 crawford street in crawford park, h4h 2n4.\nliving area 1200 sft, 1 minute to school, bus 58, bus 112, family area.\nrent is non furnished and hydro quebec not included.\nno smoking, no drug, no cannabis, no pet\nreference and credit check required\nthank you","1197 RUE CRAWFORD, VERDUN, QC H4H 2N4, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/spacious-4-2-rooms-dt-in-the-plateau-parc-lafontaine/1569823941,apartment,1,0.0, '1 an',july,1.0,1250.0,0,0.0,na,62,H4H 2N4,-73.5818,45.4532,Verdun South,434
1569823938,"beau  1  1/2 juillet,  ahuntsic, 3 ieme etage avec balcon",575,"""- cuisine et salle de bain renovees\n- plancher en bois franc\n- situe au dernier etage (3 ieme) pas ascenseur\n- a 5 minutes du marche central\n- proche de tous les services, et transport en commun- immeuble propre et bien entretenu.\n- service de concierge\n- salle de lavage disponible dans limmeuble\n- le chauffage, leau chaude, poele, frigo incluspour visite et prendre rendez-vous contacter le concierge au 514-387-0350 (pas de message texte).""","10350 TERRASSE FLEURY, MONTRÉAL, QC H3L 3L4, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-a-louer-for-rent-7777-papineau-820-mois/1569823938,apartment,1,0.0, '1 an',june,0.0,750.0,0,0.0,na,57,H3L 3L4,-73.6754,45.5529,Ahuntsic Southwest,460
1569823919,"spacious 4 1/2   2 rooms dt in the plateau , parc lafontaine",1425,"very nice spacious 4 1/2 located on sherbrooke street in the plateau across parc lafontaine.\nthe apartment comprises 2 spacious enclosed bedrooms. in addition there is an extra third closed room. could be used as an office or even a bedroom.\nlarge living room, and separate kitchen with a dining area.\ntwo balconies\nthe apartment is very bright with lots of windows and letting in the sun!!\nclose to metro papineau, and bus stations and many shops.","1809 RUE SHERBROOKE E, MONTRÉAL, QC H2K 1B4, CANADA",https://www.kijiji.ca/v-location-court-terme/ville-de-montreal/1br-beautiful-furnished-apartment-june-15-sept-15-flexible/1569823919,Room,1,1.0,,na,0.0,,0,0.0,na,56,H2K 1B4,-73.5672,45.53,Centre-Sud North,453
1569823876,3 1/2 a louer/for rent 7777 papineau / 820$/mois,820,3 1/2 a louer/for rent 7777 papineau / 820$/mois\n-plancher bois-franc nouvellement sable\n- une chambre fermee\n-fraichement peinture\n-salle de bain renove\n-entree laveuse/secheuse\n- un balcon avec une porte patio.\n-10 minutes de marche du metro fabre.\ndisponible maintenant ou 1e juin 2021\ncontact tony 514.909.8053,"7777 AVENUE PAPINEAU, MONTRÉAL, QC H2E 2H4, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/luxury-condos-for-rent-in-downtown-montreal-3-corner-unit/1569823876,apartment,1,0.0, '1 an',june,1.0,732.0,0,1.0,3 1/2,48,H2E 2H4,-73.6256,45.5522,Villeray Northeast,331
1569823752,1br-beautiful furnished apartment - june 15-sept 15 - flexible,1100,"""bonjour,\nje serai dans charlevoix & aux iles de la madeleine cet ete et je souhaite sous-louer mon appartement. lappartement est meuble, tres propre, et tout est inclus dans le prix (lit queen, meubles, tout le necessaire a cuisine, electricite, eau chaude, internet sans fils, vraiment tout!). cest un 4 1/2 mais la deuxieme chambre servira dentreposage en mon absence. il y a un salon double, une salle de lavage et la cours arriere est particulierement agreable l'ete. jhabite tout pres du parc lafontaine, du plateau, de 2 stations de metro (frontenac & papineau) et dune borne de bixi.prix: 1100$ par mois et lappartement serait disponible du 15 juin au 15 septembre (flexible). je serai absente une grande partie de l'ete, mais je dois garder un pied a terre si j'ai a venir quelques jours a montreal. dans une telle eventualite, j'utiliserais la petite chambre et je partagerais les frais de loyer.la personne doit etre non-fumeur, tranquille et respectueuse de son environnement car je tiens a ce que l'appartement soit bien tenue en mon absence. malheureusement les animaux ne sont pas acceptes. si tout cela te convient, alors n'hesites pas a me contacter. je suis certaine qu'on pourra bien s'entendre !info: 514-451-7796\n____________________________hello,\ni will be in charlevoix & iles de la madeleine this summer and im looking to sublet my apartment. the apartment is fully furnished, very clean and everything is included in the price (queen size bed, furniture, cooking supplies, electricity, hot water, wireless internet, everything!). its a 2 bedrooms' apartment, but the small bedroom would be used as my storage room. there is a double living room, washer and dryer, and a nice backyard. i live close to parc lafontaine, le plateau, 2 subway stations (frontenac & papineau) et a bixi station.the monthly rent is 1100$/month and the apartment is available from june 15 until september 15 (flexible). i will be away for work most of the summer but i still need to keep a place to stay if i have to come in montreal for a few days. in such case, i would be using the small room and share the rental fee.the person must be non-smoking, quiet and very respectful of his space as i want the apartment to be well maintained. unfortunately, pets are not allowed. if you fit this profile, then i'm sure that we will get along, so please do not hesitate to contact me and i will be happy to meet you!info: 514-451-7796""",", H2K4E6, MONTREAL, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-2-demi-sous-sol-cotes-des-neiges-libre/1569823752,apartment,1,0.0, '1 an',july,0.0,500.0,0,0.0,na,62,H2K4E6,-73.5672,45.53,Centre-Sud North,2464
